code;name;street;city;postalcode;lat;lng
FI F28554 EC;Vaalimaa Trading Oy / Partion Kala;Asentajankatu 11;Kotka;48770;60.4672661;26.9459439
FI F28751 EC;Arto Ruohonen;Bobergintie;Skaftung;64480;62.1212794;21.3509846
FI F28752 EC;Mats Liljeqvist;Västraändsvägen 189;Skaftung;64480;62.1212794;21.3509846
FI F28755 EC;Petrin Lohi Oy;Ottovägen 7;Kristiinankaupunki;64100;62.2484981;21.3406700
FI F28756 EC;Rågårds Lax Oy Ab;Skaftungvägen 765;Skaftung;64480;62.1179778;21.3427915
FI F28758 EC;Skaftung Forell Kb;Västraändsvägen 183;Skaftung;64480;62.1212794;21.3509846
FI F28760 EC;Kristiinan Kalatuote Ky;Grannasudden;Kristiinankaupunki;64100;62.2741909;21.3772419
FI F29051 EC;Kainuun Lohimestari Oy;Järveläntie 135;Kuhmo;88900;64.1056125;29.0266317
FI F29053 EC;Vuonteen Kalankasvatuslaitos;Vuonteentie 59;Kuhmo;88900;64.2989001;29.5441508
FI F29054 EC;Ilari Saukkonen Tmi;Purnuvaarantie 645;Kuhmo;88900;64.0659212;29.6585236
FI F29150 EC;Kalayhtymä Kääpä;Papinsaarentie 142;Kuhmoinen;17800;61.5546875;25.1854032
FI F29251 EC;Iin kunta / Vatungin halli;Pohjois-Rannantie 791;Kuivaniemi;95100;65.5766829;25.1950376
FI F29252 EC;Linnatien Lohi Ky;;Kuivaniemi;95100;65.5766829;25.1950376
FI F29253 EC;Fish Group Finland;Pohjois-Rannantie 780;Kuivaniemi;95100;65.5766829;25.1950376
FI F29755 EC;Kuopion Perinnetuote Oy;Tototie 4;Kuopio;70420;62.9586659;27.6834745
FI F29755 EC;Kuopion Perinnetuote Oy;Tototie 4;Kuopio;70240;62.9586659;27.6834745
FI F29757 EC;Kalavapriikki Oy;Mastotie 7;Kuopio;70460;62.9238231;27.7166256
FI F29757 EC;Kalavapriikki Oy;Pienen Neulamäentie 5;Kuopio;70800;62.8438019;27.5995036
FI F29762 EC;Kalaliike Heikin Kala;Kauppatori, Kauppakatu 45;Kuopio;70110;62.8924641;27.6783597
FI F29763 EC;Kalayhtymä Hiltunen Ay;Kuopion kauppahalli/Apaja Kauppakatu 45;Kuopio;70110;62.8924641;27.6783597
FI F29764 EC;Kasvisgalleria Oy;Tutkakatu 1;Kuopio;70800;62.8429937;27.6003651
FI F29765 EC;Tahkon Kalapojat Oy;Muuruvedentie 981;Haluna;73350;63.1309868;28.0063046
FI F30452 EC;Jannen Lohi Oy;Jäädyttämöntie 66;Kustavi;23360;60.4852300;21.4776546
FI F30463 EC;Saariston Jäädyttämö Oy;Jäädyttämöntie 80;Kustavi;23360;60.4836518;21.4796366
FI F30464 EC;Taimen Oy Kustavin Kalanperkaamo;Anavaistentie 83 A;Kustavi;23360;60.5462549;21.3144958
FI F30467 EC;Nordic Trout / Kustavi;Vuosnaistentie 593;Kustavi;23360;60.5122048;21.2470809
FI F30551 EC;Kuusamon Kala Oy;Kitkantie 135;Kuusamo;93600;65.9970742;29.1655795
FI F30552 EC;Sossoniemen Kalasatama;Sossoniementie 242;Kuusamo;93999;65.9645637;29.1883283
FI F30553 EC;Kitkan Herkku Oy;Purnuntie 2;Kuusamo;93600;65.9587622;29.1414424
FI F30554 EC;Alakitkan Kalasatama;Kemijärventie 397 A;Kuusamo;93999;66.0911009;29.1551979
FI F30557 EC;Valto Pitkänen;Kajavantie 103;Kuusamo;93999;65.9774279;29.3153541
FI F30558 EC;Iijoen Lohiyhtymä Ay;Poussuntie 42 D;Kuusamo;93999;65.8148616;29.2827974
FI F30562 EC;Varisjoen Lohi Oy;Revontulentie 19;Kuusamo;93600;65.9575352;29.1415200
FI F30563 EC;Pitkäsen Kalapakaste;Sossonnimentie 240;Kuusamo;93999;65.9645637;29.1883283
FI F30564 EC;Koillismaan Luonnonkala Oy;Purnutie 2, 93600 Kuusamo;Käylä;93850;66.3006544;29.1493070
FI F30565 EC;Lammintupa Ay;Tauriaisentie 28;Kuusamo;93999;65.8232461;29.9741648
FI F30566 EC;Kuusamon Kalaperkaamo;Revontulentie 2;Kuusamo;93600;65.9575352;29.1415200
FI F32057 EC;Riekkoniemen kalahalli;Kalapolku 1;Kemijärvi;98100;66.7161179;27.4333534
FI F39853 EC;Retsbol Oy;Vasarakatu 6;Lahti;15700;60.9362747;25.5931010
FI F39854 EC;Lohimesta Oy;Seestantie 126;Mäkelä;15460;61.0432356;25.8474377
FI F40251 EC;KalaPoint Oy;Graniitintie 1;Varpaisjärvi;73200;63.3620330;27.7394212
FI F40251 EC;KalaPoint Oy;Graniitintie 1;Lapinlahti;73200;63.3620330;27.7394212
FI F40351 EC;Kalatria Oy;Ollilantie 8;Lappajärvi;62600;63.2282245;23.6292816
FI F40352 EC;Syötti ja Kalastus A.Lehto;Lehdontie 8;Itäkylä;62600;63.2266373;23.7386656
FI F40353 EC;Kärnän kalasatama;Kärnäntie 47;Lappajärvi;62600;63.2059015;23.6211930
FI F40553 EC;Lappeenrannan Kalasatama Oy;Terminaalikatu 28;Lappeenranta;53420;61.0583417;28.1862293
FI F40553 EC;Lappeenrannan Kalasatama Oy;Terminaalinkatu 28;Lappeenranta;53420;61.0493133;28.3541198
FI F41051 EC;Kalaliike Pentti Rossi;Särkeläntie 122;Äijälä;41390;62.5154629;26.0696752
FI F41052 EC;Kai Pääkkönen / Telakka;Akselikatu 2;Leppävesi;41310;62.3131996;25.8313804
FI F41053 EC;Koivulan Savukala;Kelkkamäentie 127;Lievestuore;41400;62.2538869;26.1613639
FI F42151 EC;Kalanjalostuslaitos Petteri Kiiskilä;Niementie 640;Lestijärvi;69440;63.5590047;24.7414146
FI F42251 EC;Hanka Taimen Oy;Ruukintie 2;Pankakoski;81750;63.3248306;30.1415789
FI F42255 EC;Kalalaitos Eero Muhonen;Hiekkaniemi 8;Kylänlahti;81820;63.3629621;29.7502124
FI F42352 EC;Huskon Savukalatukku;Kolmikesälänkuja 4;Lieto;21420;60.5054982;22.4584171
FI F42651 EC;Kalalaitos Aarno Kiiskinen;Kuopiontie 146 D;Viinijärvi;83400;62.6421636;29.2032202
FI F42654 EC;Kalatukku H Malinen Oy;Selkärannantie 2;Liperi;83100;62.5370175;29.3680312
FI F42951 EC;Ohtakarin kalasatama (Lohtajan Kalastajainseura ry);Ohtakarintie 990;Lohtaja;68230;64.0426621;23.4567654
FI F42952 EC;Karhin kalasatama;Kallioniementie 140;Karhi;68220;63.9850224;23.3965288
FI F43351 EC;T:mi Smokefish;Launontie 9;Launonen;12540;60.7477427;24.5806252
FI F43454 EC;Ab Semilax Oy;Troolisatama;Valkom;07910;60.4118817;26.2385236
FI F44052 EC;Ahlo fiskmottagningsstation;Ahlövägen 43;Bosund;68555;63.8189151;22.8570454
FI F44250 EC;Offshore Fish Finland Oy;Lampoorintie 198;Pori;28430;61.4866126;21.7972071
FI F44252 EC;Kala Valtanen Oy;Kuriirintie 10;Pori;28430;61.4472045;21.8292502
FI F44551 EC;Nauvo Fish Oy;Sandöntie 149;Lillandet;21650;60.1803199;22.0600664
FI F47554 EC;Ytterbådan fiskehamn;Fiskehamnsvägen;Bergö;66220;62.9684138;21.1901146
FI F47555 EC;Åminne Servicehus;Fiskbryggan, Åminne;Malax;66100;62.9370460;21.5700528
FI F47556 EC;Mereva;Majorsvägen 96;Malax;66100;62.8996988;21.4560305
FI F47557 EC;Jims Fisk;Norrvägen 309;Petalax;66240;62.8565055;21.4217702
FI F47558 EC;Sundén;Bergövägen 171;Bergö;66220;62.9553040;21.1798334
FI F47559 EC;Firma Kristoffer Lindell;;Övermalax;66140;62.9199708;21.6270448
FI F47952 EC;Oy Särkimo Hallen Ab;Skolvägen 3;Maxmo;66640;63.2141342;22.0556108
FI F47953 EC;Österöhallen;Stråkviken 60;Maxmo;66640;63.2141342;22.0556108
FI F48150 EC;Lohikunta Oy;Vilumaantie 25;Masku;21250;60.5760421;22.1531117
FI F48451 EC;Kalaliike Eljas Santa;Varvintie 19;Merikarvia;29900;61.8492584;21.4845747
FI F48552 EC;Kalastusyhtymä Sahlsten;Lossintie 20;Merimasku;21160;60.4799034;21.8715380
FI F49850 EC;Säilykekauppa.fi Muonio Oy;Pallaksentie 601;Muonio;99300;67.9480352;23.9965998
FI F49851 EC;Boreal Foods Oy;Kalasatamantie 46;Muonio;99300;67.9593397;23.6774037
FI F49956 EC;Ab Kala-Lasse Oy;Båtvägen 3;Replot;65800;63.2293400;21.3837697
FI F49957 EC;Ruotsala Fjärskär;Alskatvägen 1346;Iskmo;65760;63.2026177;21.6034668
FI F49960 EC;Vikarskat fiskhanteringsanläggning;Björköby fiskehamn;Björköby;65870;63.3448024;21.3235398
FI F49961 EC;Fjärdskärs fiskhanteringsanlägging;Alskatvägen 1344;Iskmo;65760;63.2026177;21.6034668
FI F49962 EC;Oy Kräftparti järf Ab;Klobbvägen 5;Karperö;65630;63.1568250;21.6918126
FI F49963 EC;Gunnel´s Fisk Öb;Björkövägen 691;Björköby;65870;63.3430750;21.3277456
FI F50052 EC;Ryhi Oy;Majalantie 9;Muurame;40950;62.1001845;25.6521770
FI F50351 EC;Palvi Ja Savupalvelu Heikkilä Oy;Valtakatu 32;Mynämäki;23100;60.6911561;21.9792091
FI F50452 EC;Myrskylän Savu Oy;Kylänpääntie 45;Myrskylä;07600;60.6604560;25.8450757
FI F52952 EC;Scandinavian Seefood Group Ltd;Niittikuja 1;Naantali;21110;60.4945573;22.0602567
FI F53151 EC;Nakkilan nahkiaispaistamo;Vanha Vuohimäentie 11;Nakkila;29250;61.3660154;21.9862791
FI F53352 EC;Haverön Lohi Oy;Lohitie 12;Nauvo;21660;60.2325357;22.0539740
FI F53357 EC;Piipanoja Ky;Savustamontie 5-1;Lillandet;21650;60.2015854;22.0670860
FI F54152 EC;Pielisen Kalajaloste Oy;Pitkäkoskentie 26;Nurmes;75500;63.6650624;29.1178266
FI F54154 EC;Pielispakari Oy;Porokyläntie 23;Nurmes;75530;63.5422079;29.1410100
FI F54154 EC;Pielispakari Oy;Porokylänkatu 23;Nurmes;75530;63.5553419;29.1064615
FI F54155 EC;Porokylän Leipomo Oy;Kyrönrannankatu 2;Nurmes;75500;63.5441321;29.1653663
FI F54155 EC;Poronkylän Leipomo Oy;Kyrönrannankatu 2;Nurmes;75500;63.5441321;29.1653663
FI F54156 EC;Nurmeksen Savukala Oy;Hiekkatie 6;Nurmes;75530;63.5624236;29.0691843
FI F54554 EC;Närpes Fiskdelikatesser Ab Oy;Norrnäsvägen 469;Rangsby;64550;62.5856570;21.2606100
FI F54560 EC;Polarfilé Finland;Nämpnäsvägen 142;Nämpnäs;64510;62.5048058;21.2199154
FI F56251 EC;Boondock´s /Elintarvikeosasto;Paimenkoirantie 96;Orivesi;35300;61.6085378;24.2019120
FI F56451 EC;Hätälä Oy;Palokankaantie 298;Oulu;90410;64.9630715;25.5414019
FI F56453 EC;Calasta Oy;Yritystie 7;Jääli;90940;65.0705126;25.6387463
FI F56454 EC;Halosenlahden Kala;Greuksentie 98;Halosenniemi;90860;65.2398467;25.3447225
FI F56455 EC;Kiinteistö Oy Laitakari;Laitakarintie 120;Martinniemi;90830;65.2172815;25.2950239
FI F56456 EC;Laitakarin perkaamo;Laitakarintie 127;Martinniemi;90850;65.2183037;25.2677005
FI F56753 EC;Riuttu Fisk Oy;Hailuodontie 1386;Varjakka;90470;64.9744379;25.2919733
FI F56755 EC;Vihiluodon Kala Ky;Rytiniementie 4;Liminka;91910;64.8653775;25.5220049
FI F57353 EC;Suomen Kalatalous- Ja Ympäristö-Instituutti;Kalakouluntie 72;Kirjala;21610;60.3226378;22.3555959
FI F57354 EC;Fishcraft Oy;Kalakouluntie 72;Parainen;21610;60.3226378;22.3555959
FI F57652 EC;Padaskala Oy;Laivarannantie 39;Padasjoki;17500;61.3603566;25.2910597
FI F57653 EC;Tapio Peltomäki Ky;Vaimolahdentie 32;Padasjoki;17500;61.4365283;25.3046314
FI F57853 EC;Kainuun sienijaloste SIENESTÄ Oy;Purotie 6;Kontiomäki;88470;64.3337128;28.1086040
FI F57856 EC;Paltamon Kalatalo;Metelintie 2;Paltamo;88300;64.4021035;27.8612546
FI F58251 EC;Kalatuote Annunen Oy;Kylmäläntie 136;Pattijoki;92140;64.6879200;24.6153514
FI F58751 EC;J&M Hilska;Karistonjantie 680;Pertteli;25190;60.4499496;23.2419585
FI F59551 EC;Nilakan Savukala, T:Mi Pekka Jäntti;Kemilänniementie 256;Säviäntaipale;72530;63.1201406;26.6297510
FI F59552 EC;Säviän Kala Oy;Säviäntie 20 B;Säviä;72550;63.2034826;26.6643917
FI F59851 EC;Fiskboden Kala-Aitta;Ådövägen 470;Jakobstad;68600;63.7057117;22.6280175
FI F59852 EC;Ådo Centralfiskehamn;Ådovägen 470;Jakobstad;68600;63.7057117;22.6280175
FI F59855 EC;Snellmanin Kokkikartano Oy;Permonkaarre 111;Pietarsaari;68600;63.6793594;22.7276075
FI F60153 EC;Ukonniemen kalasatama;Ukonniementie 103;Pihtipudas;44800;63.3087052;25.6621602
FI F60450 EC;Kalaherkut Oy Nygren;Turkkiranta 2;Pirkkala;33960;61.4661459;23.6462649
FI F60957 EC;Mäkisen Tyttäret Oy;Korpraalintie 6;Pori;28600;61.4909423;21.7399711
FI F60960 EC;Selkämeren Jää Oy;Reposaaren kalasatama;Pori;28900;61.4866126;21.7972071
FI F60964 EC;Reposaaren rannikkokalastajien osuuskunta;Reposaaren kalasatama;Pori;28900;61.4866126;21.7972071
FI F61151 EC;Uudenmaan Kala Oy;Välitie 5;Pornainen;07170;60.4799571;25.3743539
FI F61255 EC;PNM-Chipsters Oy, Porvoon tuotantolaitos;Itätuulentie 6;Porvoo;06150;60.3937088;25.7050481
FI F61459 EC;Mourusalmen kalasatama;Kuusamontie 123 A;Posio;97900;66.0934644;28.4149341
FI F61461 EC;T:mi Seppo Ruokamo;Maaninkavaarantie 167;Karjalaisenniemi;97890;66.2488538;28.2025202
FI F61660 EC;Pukkilan Kala Oy;Pajatie 3;Pukkila;07560;60.6489451;25.5745029
FI F61851 EC;Puruveden Kala ja Loma ky;Kesälahdentie 1614, 58520 Huikkajoki;Punkaharju;58500;61.7995222;29.6259327
FI F61852 EC;Kala-Kutvonen;Kiviapajantie 3379;Savonlinna;58690;61.5618381;29.0547850
FI F61852 EC;Kala-Kutvonen;Kiviapajantie 3379;Ala-Särkilahti;58690;61.5618381;29.0547850
FI F62053 EC;Lylyjoen Lohi Ky;Pesiöntie 100;Joukokylä;89320;65.0361042;28.0969495
FI F62351 EC;Puumalan Lohi Oy;Lohentie 117;Puumala;52200;61.5372395;28.2003098
FI F62356 EC;Kalastuspalvelu A.Laine;Saunaniementie 35;Lohilahti;58620;61.6056209;28.6918258
FI F62553 EC;Elävisluodon kalankäsittelyhalli;Elävisluodontie 243;Yppäri;86170;64.4069473;24.0913115
FI F62651 EC;Emoniemen kalasatama;Kalasatamantie 70;Pyhäsalmi;86800;63.6136339;25.9272402
FI F67850 EC;Lapaluodon Kalahalli;Helmilaiturintie 72;Lapaluoto;92180;64.6665437;24.4121503
FI F67851 EC;Piehingin Kala Ay;Aronlammentie 21;Piehinki;92220;64.5708297;24.3952703
FI F68052 EC;Leroy Finland Oy;Pajakatu 2;Turku;20320;60.4971806;22.2194529
FI F68053 EC;T:mi Turun Kalapalvelu;Ahorinteentie 4;Rusko;21290;60.5069172;22.2174223
FI F68054 EC;Suomen Sillikonttori Oy;Rööläntie 365;Röölä;21150;60.3472344;21.9564564
FI F68153 EC;Tmi Markku Kettunen;Alaharjuntie 14;Rantasalmi;58900;62.1852186;28.1811258
FI F68350 EC;Arctic Circle Delight Oy / Ranuan Kalajaloste Oy;Laaksotie 24;Ranua;97700;65.9346374;26.5032851
FI F68350 EC;Arctic Circle Delight Oy / Ranuan Kalajaloste Oy;Simojärventie 212 B;Ranua;97700;66.1427671;26.9644792
FI F68455 EC;Rauman Kalasatamaosuuskunta;Anderssonintie 2 B;Rauma;26100;61.1281466;21.4803998
FI F68651 EC;Hanka-Taimen Oy;Rautalammintie 651;Rautalampi;77700;62.6752848;26.8364710
FI F68652 EC;Vempan Kalat;Samulintie 63;Rautalampi;77700;62.6702520;26.7509879
FI F68750 EC;Rautavaaran luonnonherkut;Kangaslahdentie 200;Kangaslahti;73990;63.4156768;28.1216904
FI F69251 EC;Heimon Kala Oy;Käräjämäentie 6;Renko;14300;60.8951297;24.2740321
FI F69951 EC;Napapiirin Kala Oy;Kuusamontie 5103;Vanttauskoski;97625;66.3748269;26.6835484
FI F70152 EC;Kuusisen Kala Oy;Tekniikkatie 2;Tesjoki;07955;60.4721168;26.2906529
FI F70153 EC;Ahvenkosken Kalansavustamo Oy;Markkinamäentie 137;Ahvenkoski;07960;60.4924796;26.4461663
FI F70552 EC;Orkla Foods Finland Rymättylän tehdas;Sillitie 1;Rymättylä;21150;60.3778747;21.9394094
FI F70557 EC;Röölän Kala Ky;Pitkäluodontie 147;Röölä;21150;60.3387215;21.9364747
FI F72952 EC;Tarmon Kalamestarit Oy;Viitasaarentie 184;Saarijärvi;43100;62.7157373;25.2972803
FI F73251 EC;Karhutunturin Lohi Oy;Naruskantie 170;Naruska;98960;67.1264105;29.1594859
FI F73451 EC;Kalaliike Asp Oy;Torpankatu 2;Salo;24100;60.3928585;23.1460707
FI F74055 EC;Sirkan Leipomo;Pihlajavedentie 25;Savonlinna;57170;61.8751606;28.8507415
FI F74056 EC;Pihlajaveden Kala Oy;Luukaalantie 50;Savonlinna;57810;61.8698740;28.8800450
FI F74056 EC;Pihlajaveden Kala Oy;Luukkaalantie 50;Savonlinna;57810;61.8009547;28.7444925
FI F74059 EC;Kerimäen kalatalo;Kalatie 2;Kerimäki;58200;61.9036746;29.2694989
FI F74060 EC;Erosen kala Oy;Tuottajantie 1;Savonlinna;57230;61.8502462;28.9801383
FI F74061 EC;Oravin Kyläkauppa, kala-alan laitos;Kiramontie 27;Oravi;58130;62.1149669;28.6056530
FI F74851 EC;Siikajoen Meripalvelu Ky;Kanervatie 10;Siikajoki;92320;64.8122441;24.7531217
FI F74951 EC;Kala-Lappi Oy;Kapteeninväylä 7;Toivala;70900;62.9842164;27.7543955
FI F75152 EC;Karsikon Huoltohalli;Karsikontie;Maksniemi;95230;65.6789625;24.7863551
FI F75551 EC;Four Seasons Fish Ay;Rannikkotie 62 a;Siuntio;02580;60.0930226;24.2405926
FI F75851 EC;Kiveliön Kala Ky;Ivalontie 6566;Sodankylä;99600;67.4814476;26.6045869
FI F75853 EC;Lokan Jaloste;Purnusaarentie 11;Lokka;99645;67.8192337;27.7509708
FI F75854 EC;Siltaharjun Kalasatama;Siltaharjuntie;Syväjärvi;99740;67.2956109;25.9170024
FI F75856 EC;AdAlta Oy;Leinonperäntie 136;Salo;24240;60.3879158;23.1248694
FI F75857 EC;Kramat Oy;Ivalontie 8766;Vuotso;99690;68.1007053;27.1214789
FI F76553 EC;Esko Korhonen;Rantakyläntie 16;Tuhkakylä;88120;64.0482095;28.1083453
FI F77751 EC;Kalankasvatus Vääräniemi Oy;Hossantie 46;Ruhtinaansalmi;89920;65.4657625;29.5379805
FI F77754 EC;Kainuun Kalatuote Oy;Rosmariinintie 5;Suomussalmi;89600;64.8597745;28.9465705
FI F77755 EC;Ruokapuiston kalankäsittelytila;Rosmariinintie 5;Suomussalmi;89600;64.8597745;28.9465705
FI F77852 EC;Toripiha Oy;Raviradankatu 6;Suonenjoki;77600;62.6241926;27.1245609
FI F78352 EC;Säkylän Kalasatama;Katismaantie 18;Säkylä;27800;61.0476594;22.3244222
FI F78354 EC;Kolvaan Kala Oy;Kolvaantie 89;Yläne;21900;60.8801075;22.4102936
FI F78555 EC;Kiloniemen kalasatama;Kiloniementie 325;Manamansalo;88340;64.4148065;27.1305150
FI F78557 EC;Mauno Leinonen;Kivarinperäntie 111;Vaala;88340;64.3745697;27.1408534
FI F83151 EC;Häkkisen Kalastusyritys;Kyläniementie 1091;Kyläniemi;56350;61.2931380;28.1789491
FI F83254 EC;Koston Kalasatama;Venesatamantie 49;Taivalkoski;93400;65.5752942;28.2425866
FI F83256 EC;Taivalkosken riistan- ja kalantutkimus;Ohtaojantie 19;Taivalkoski;93400;65.6005392;28.0440929
FI F83257 EC;Kostonjoen Lohi Oy;Kallioistentie 7;Taivalkoski;93400;65.5752942;28.2425866
FI F83351 EC;LänsiRannikon Kala Oy;Kalarannantie 175;Taivassalo;23310;60.5209036;21.6587788
FI F84456 EC;Pietarin Kala Oy;Arontie 60;Tervo;72210;62.8642010;26.7362994
FI F84457 EC;Nilakka Lohi Oy;Huuhtajantie 160;Tervo;72210;63.0268128;26.6659473
FI F85151 EC;Kalaliike Hast Oy;Mäkikalliontie 3;Tornio;95420;65.8361029;24.2011167
FI F85152 EC;Kalaliike Haavi;Jokivarrentie 1677;Kukkola;95520;65.9680563;24.0603633
FI F85351 EC;Lohikunta osuuskunta;Juhana Herttuan Puistok18;Turku;20100;60.4515944;22.2669983
FI F85353 EC;Martin Kala Oy;Verstaskatu 4;Turku;20360;60.4942212;22.2558921
FI F85356 EC;Kauppahallin kalalaitos;Linnankatu 16;Turku;20100;60.4488803;22.2664875
FI F85451 EC;Miekojärven kalasatama;Pientie 3 B;Sirkkakoski;95780;66.6772782;24.3959435
FI F85752 EC;Pielisen Kalajaloste Oy, Tuusniemen Kalaperkaamo;Meijerintie 16, Tuusniemi;Nurmes;75500;63.5554025;29.1034597
FI F85850 EC;Etelä-Suomen Savukala;Konetie 8;Tuusula;04300;60.3817808;25.0578716
FI F85951 EC;Willikala;Kisällinkuja 8;Tyrnävä;91800;64.7534343;25.6432067
FI F88653 EC;Sataherkku Oy;Uusitie 6;Ulvila;28400;61.4337815;21.8651941
FI F89351 EC;Brännskata Fiskare Ab/ Brännskata fiskehamn;Brännskata fiskehamn, Vexala;Nykarleby;66901;63.5222473;22.5284347
FI F89355 EC;Grisselö Fiskhanteringsuttrymme;Grisselövägen 124;Socklot;66910;63.5701775;22.5524030
FI F89357 EC;Monäs Renshus;Monäsvägen 735;Hirvlax;66970;63.4487224;22.3479928
FI F89551 EC;Kalaset Oy;Välttitie 1;Uusikaupunki;23500;60.8008255;21.4736972
FI F89555 EC;Rantamaan Lohi Oy;Ihamontie 342;Pyhämaa;23930;60.9775392;21.3242455
FI F89558 EC;Selkämeren Jää Oy;Suukarintie 9;Uusikaupunki;23500;60.7967046;21.3908053
FI F89562 EC;Troolari Olympos Oy;Kainpirtintie 3;Uusikaupunki;23500;60.7982826;21.3902078
FI F89565 EC;Kalastaja Vento Aalto;Meri-Ihamontie 10;Pyhämaa;23930;61.0039649;21.2970269
FI F89566 EC;Uudenkaupungin Kalanlajittelukeskus;Kainpirtintie 3;Uusikaupunki;23500;60.7982826;21.3902078
FI F89567 EC;Pyhämaan Kalasatama;Ristikarintie 69;Pyhämaa;23930;60.9985588;21.2870958
FI F89569 EC;Rannikon Kalatuote ky;Pyhämaantie178;Uusikaupunki;23500;60.8480441;21.0156720
FI F90552 EC;Firma I. Rönnqvist;Söderfjärdsvägen 112 B;Sundom;65410;63.0042692;21.5209431
FI F90556 EC;Kvarkens Fisk Ab Merenkurkun Kala Oy;Västersvägen 27 B;Sundom;65410;63.0303239;21.5045520
FI F90557 EC;M. Martin Fiskrökeri;Söderfjärdsvägen 414 B;Sundom;65410;63.0042692;21.5209431
FI F90558 EC;Fiskförädling S Öhman;Långängstået 115 B;Sundom;65410;63.0334362;21.5478356
FI F91251 EC;Kalaneuvos Oy;Hukkasentie 25;Sastamala;38220;61.3503315;23.0631888
FI F91553 EC;SKA Unlimited Oy;Keilatie 1;Oravikoski;71470;62.5820597;27.6082418
FI F91554 EC;Finnforel Oy, jalostamo;Satakunnankatu 10, portti 1;Varkaus;78300;62.3282224;27.8871498
FI F92152 EC;Vesannon kala-asema;Teollisuustie 2;Vesanto;72300;62.9302543;26.4089399
FI F92153 EC;Harakan Kala;Horonkyläntie 874;Närhilä;72360;62.8427626;26.2983534
FI F93154 EC;T:mi Konstan Kala;Hanislahdentie 844;Suovanlahti;44670;63.0030340;26.0627998
FI F93158 EC;Vainion kalahalli;Ilmolahdentie 403;Ilmolahti;44530;62.9368796;25.8123020
FI F93451 EC;Vimpelin Katajalahden kalankäsittelytila;Pokelantie 439;Vimpeli;62800;63.1394535;23.7787213
FI F93452 EC;JJJ Jaloste Oy;Pokelantie 439;Vimpeli;62800;63.1394535;23.7787213
FI F93551 EC;Kellosalmen Lohi Oy perkaamo;Tillitie 140;Virolahti;49900;60.5096701;27.5877293
FI F93552 EC;Nakarin kalanviljelylaitos Ky / perkaamo;Ruonaantie 19;Virolahti;49900;60.5239713;27.7137925
FI F93553 EC;Kalasomeri Oy;Ruonaantie 9;Virolahti;49900;60.5239713;27.7137925
FI F99250 EC;Tmi Toni Rautiainen;Liimattalantie 1101 B;Liimattala;44420;62.7408729;25.7866779
FI FI017 EC;Torpon munapakkaamo;Karhiniementie 94;Sastamala;32740;61.2657650;22.6494364
FI FI020 EC;Jani Ahtila;Ahtilantie 40 A;Hattula;13720;61.0941856;24.3305098
FI FI023 EC;DAVA Foods Finland Oy;Piispanristintie 8;Kaarina;20761;60.4196101;22.3353357
FI FI024 EC;Juholan tilapakkaamo;Juholantie 48;Laukaa;41370;62.5248219;25.8622275
FI FI028 EC;Satamuna Oy;Mykorantie 198;Eura;27430;61.2179472;22.0136665
FI FI037 EC;Oinon kanala;Oinontie 31;Ylöjärvi;34150;61.7294007;23.5092060
FI FI042 EC;Tapanilan Kasvatuskanalan pakkaamo;Vesiniityntie 102;Huittinen;32700;61.1925126;22.6729344
FI FI053 EC;Munax Oy;Torikantie 5;Laitila;23800;60.9291071;21.6133567
FI FI055 EC;Kuvalan kanalan pakkaamo;Kuvalanranta 5;Mäntyharju;52920;61.3042913;26.7917852
FI FI071 EC;Oy Eggpac Ab;Åsbackavägen 634;Kronoby;68500;63.6378309;23.1905710
FI FI079 EC;Munapakkaamo Leevi Riutola;Porolantie 390;Kokemäki;32800;61.2994128;22.3237615
FI FI085 EC;Antti Pulli;Sunilantie 72;Lappeenranta;53100;60.9809963;28.2907585
FI FI086 EC;Munapiste Stam;Riikolantie 470;Tohmajärvi;82600;62.1606440;30.2532902
FI FI088 EC;Konapin kanala;Konapintie 62;Kuhmo;88900;64.2175035;29.0108160
FI FI096 EC;Puurin Kanala;Kiehuvantie 156;Kouvola;45100;60.8435568;26.7467956
FI FI10 EC;DAVA Foods Finland Oy;Piispanristintie 8;Kaarina;20761;60.4196101;22.3353357
FI FI12 EC;Farmimuna Oy;Kulmalankuja 30;Oripää;32500;60.8849638;22.6239951
FI FI145 EC;Aittolahden kananmunapakkaamo;Aittolahdentie 14;Kuhmoinen;17800;61.5256481;25.1850602
FI FI15 EC;Satamuna Oy;Mykorantie 198;Eura;27430;61.2179472;22.0136665
FI FI16 EC;Munax Oy;Torikantie 5;Laitila;23800;60.9291071;21.6133567
FI FI161 EC;Farmimuna Oy;Kulmalankuja 30;Oripää;32500;60.8849638;22.6239951
FI FI168 EC;Maku-Muna Oy;Palolaistentie 181;Mynämäki;23100;60.6965837;21.9082186
FI FI17 EC;Munax Oy Kustavi;Vanhaniementie 39;Kustavi;23360;60.5163047;21.3977838
FI FI185 EC;Kurjessuon Munapakkaamo;Tuomolantie 370;Paimio;21530;60.5040388;22.6516249
FI FI186 EC;Kyheröisen Kanala;Heikolantie 457;Marttila;21490;60.5829993;22.8977516
FI FI193 EC;Haga gårdspackeri;Vargholmsvägen 144;Närpiö;64510;62.4483386;21.2668184
FI FI194 EC;Kieku Oy;Lamminkatu 46;Loimaa;32200;60.8411640;23.0197696
