code;name;street;city;postalcode;lat;lng
DK 6389 EF;Plejehjemmet Falkenberg, Centralkøkken;Falkenbergvej 30A;Ålsgårde;3140;56.0765840;12.5229140
DK 6390 EF;Klarahus, Centralkøkken;Edith Rodes Vej 14;København;2200;55.6932290;12.5583300
DK 6393 EF;Bo & Dagtilbud Musvågevej;Musvågevej 24;København;2400;55.7013830;12.5282520
DK 6394 EF;Royal Danish Fish A/S;Nordre Strandvej 60;Hanstholm;7730;57.1229470;8.6247660
DK 6395 EF;OLE LARSEN TRANSPORT A/S, Lager;Dalgårdsvej 7;Brabrand;8220;56.1656370;10.1010320
DK 6396 EF;Agerbækhuse;Gymnasievej 30;Køge;4600;55.4537110;12.1609380
DK 6397 EF;Grøn Fokus Frostlager;Sorøvej 84;Slagelse;4200;55.4126230;11.3907000
DK 6398 EF;Plejehjemmet Strandhøj;Gylfesvej 17C;Espergærde;3060;55.9893010;12.5560510
DK 6399 EF;JANAX A/S;Priorparken 849;Brøndby;2605;55.6558340;12.4164960
DK 6400 EF;Plejehjemmet Verdishave, Produktionskøkken;Tartinisvej 31;København;2450;55.6451260;12.5272110
DK 6403 EF;Plejehjemmet Peder Lykke Centret, Centralkøkkenet;Peder Lykkes Vej 65;København;2300;55.6534890;12.5993340
DK 6404 EF;Frostegård Ægpakkeri;Almindingsvej 25;Aakirkeby;3720;55.0872420;14.9089850
DK 6408 EF;Liba Ost;Spørringvej 36;Hjortshøj;8530;56.2982290;10.1756770
DK 6408 EF;Liba ost;Bygaden 18;Lystrup;8520;56.2317210;10.2342810
DK 6410 EF;DINA TRADING ApS;Skravevej 19;Rødding;6630;55.4092210;9.1053290
DK 6413 EF;Bispebjerghjemmet, Centralkøkken;Tagensvej 186;København;2400;55.7084490;12.5407160
DK 6416 EF;SLAGTER ENGDAHL ApS, Pølsemageri;Industriparken 10;Holeby;4960;54.7261490;11.4587980
DK 6417 EF;Nordvildt ApS, Slagteri;Horserød Byvej 2A;Helsingør;3000;56.0553890;12.4959690
DK 6418 EF;Tapperiet ApS;Elektronvej 10;Greve;2670;55.6058430;12.3023540
DK 6419 EF;Dalbakkegaard, Engros;Dalbakkevej 2;Øster Ulslev;4894;54.6936000;11.5737710
DK 6420 EF;Omsorgscenter Enggården, Centralkøkken;Engvej 20A;Dragør;2791;55.5895900;12.6654970
DK 6422 EF;Møllegården Omsorgscenter, Køkken/Børnekøkken;Bagsværd Møllevej 9;Kongens Lyngby;2800;55.7658250;12.4780720
DK 6423 EF;Centralkøkkenet Boserupvej 7;Boserupvej 7;Roskilde;4000;55.6493880;12.0652410
DK 6424 EF;Økogårdene Skjern Enge ApS.;Feldsingvej 3;Skjern;6900;55.9892980;8.6925650
DK 6426 EF;Håndværkerforeningens Plejehjem, Centralkøkken;Håndværkerhaven 49;København;2400;55.7210260;12.5388300
DK 6428 EF;Plejecentret Sjælsø, Centralkøkkenet;Soldraget 37;Birkerød;3460;55.8595060;12.4261840
DK 6429 EF;DAVA Foods Denmark A/S;Fabriksvej 6;Hadsund;9560;56.7290520;10.1105360
DK 6431 EF;Lions Neurocenter, Hovedkøkken;Tuborgvej 181;København;2400;55.7179500;12.5415650
DK 6432 EF;Grøndalsvænge, Centralkøkken;Rabarbervej 6;København;2400;55.6955030;12.5244160
DK 6433 EF;Breelteparken;Breeltevej 1;Hørsholm;2970;55.8946130;12.4879780
DK 6436 EF;Rundskuedagens Plejehjem, Centralkøkken;Dannebrogsgade 44;København;1660;55.6685500;12.5528890
DK 6439 EF;Samsø Catering, Samsø Transport;Marsk Stigs Vej 20  B;Samsø;8305;55.8339640;10.5821420
DK 6440 EF;Bakkegården Demensboliger, Centralkøkken;Taxvej 18;Bagsværd;2880;55.7622050;12.4423660
DK 6441 EF;Sardegna Import;Meterbuen 6, 7;Skovlunde;2740;55.7183428;12.4168875
DK 6442 EF;Hopballe Gårdslagteri, Slagteri;Hopballevej 56;Jelling;7300;55.7417390;9.4693180
DK 6443 EF;Them Andelsmejeri A.m.b.a., Lager;Industrivej 4 N;Them;8653;56.1005250;9.5795980
DK 6444 EF;Them Andelsmejeri A.m.b.a, Knudlundvej;Knudlundvej 11;Them;8653;56.0978810;9.5771050
DK 6445 EF;Arvelund Æg, Æggepakkeri;Egensevej 13;Nørre Alslev;4840;54.9249350;11.7736670
DK 6446 EF;Energi Center Voldparken, Produktionskøkken;Kobbelvænget 65, EnergiCenter Voldparken;Brønshøj;2700;55.7136960;12.4844910
DK 6447 EF;baagaard ægpakkeri, v/Bitten Aagaard Jensen;Ravnholtvej 149;Tranbjerg;8310;56.0703720;10.1202620
DK 6453 EF;FOOD WITH YOU ApS;Frostvej 14;Vejle;7100;55.7462910;9.5973610
DK 6454 EF;Dalbakkegaard, Æggepakkeri;Dalbakkevej 2;Øster Ulslev;4894;54.6936000;11.5737710
DK 6455 EF;Plejecenter Birkerødpark;Bregnerødvej 83;Birkerød;3460;55.8388460;12.4098610
DK 6456 EF;SCANDIC PELAGIC A/S;Melvej 1;Skagen;9990;57.7201390;10.5978080
DK 6458 EF;Larsen Fine Food ApS;Ægirsvej 15;Hillerød;3400;55.9310480;12.2715570
DK 6459 EF;Madservice Lystoftebakken;Caroline Amalie Vej 130;Kongens Lyngby;2800;55.7912490;12.5050460
DK 6460 EF;Områdecenter Bredebo, Hovedkøkken;Mølleåparken 2;Kongens Lyngby;2800;55.7940260;12.5052100
DK 6461 EF;I/S Vester Storetoft, Ægpakkeri;Vester Storetoft 67;Fanø;6720;55.3578210;8.4618740
DK 6464 EF;Områdecenter Solgården, Den Kommunale Madservice;Virumvej 125;Virum;2830;55.7886250;12.4591730
DK 6465 EF;Baunehøj, Den Kommunale Madservice;Carlshøjvej 66;Kongens Lyngby;2800;55.7781590;12.5195220
DK 6467 EF;Institution Møllebo, Institutionskøkken;Lyngby Hovedgade 1A;Kongens Lyngby;2800;55.7750120;12.4990030
DK 6468 EF;Monas;Edwin Rahrs Vej 46;Brabrand;8220;56.1630850;10.1235090
DK 6469 EF;Plejecenter Virumgård, Den Kommunale Madservice;Sennepsmarken 1;Virum;2830;55.7837740;12.4843070
DK 6470 EF;Madkonceptet ApS;Stensmosevej 22E;Albertslund;2620;55.6674560;12.3623420
DK 6475 EF;Skelleris den lille øko gård, Æggepakkeri;Præsteskov 6;Dianalund;4293;55.5294960;11.4316750
DK 6478 EF;HAVI LOGISTICS;Vejleåvej 11A-B;Ishøj;2635;55.6263677;12.3237627
DK 6479 EF;Det Velkendte;Jernholmen 49;Hvidovre;2650;55.6052590;12.4902040
DK 6480 EF;Chr. Hansen A/S;Sundsnæs 10;Gråsten;6300;54.9095090;9.5928030
DK 6485 EF;Kildespring A/S;Jerupvej 726;Sindal;9870;57.5040690;10.3180780
DK 6490 EF;International N&H Denmark ApS;Langkær 22;Haderslev;6100;55.2184390;9.4748180
DK 6491 EF;Langgadehus, Produktionskøkken;Valby Langgade 97;Valby;2500;55.6656230;12.5083460
DK 6492 EF;Ældrecenter Dalvangen, Centralkøkken;Digevangsvej 1;Glostrup;2600;55.6703980;12.4098540
DK 6496 EF;Dansk Stålkonstruktioner V/ Cheval Blanc;Samsøvej 2;Hobro;9500;56.6237340;9.8181750
DK 6497 EF;3027 Sankt Lukas Stiftelsen, Centralkøkkenet;Bernstorffsvej 20A;Hellerup;2900;55.7267180;12.5557240
DK 6498 EF;SVEND E. SØRENSEN SPEDITION A/S;Ravnhavevej 1;Christiansfeld;6070;55.3642880;9.4881040
DK 65 EF;Danish Crown A/S;Tulipvej 10;Vejle;7100;55.7351300;9.5690200
DK 6503 EF;MAMMA PRODUCTION A/S;Bygmarken 25;Farum;3520;55.8216530;12.3692600
DK 6504 EF;A. ESPERSEN A/S, testkøkken;Amager Strandvej 403;Kastrup;2770;55.6360020;12.6544220
DK 6505 EF;Dronning Ingrids Hjem, Centralkøkken;Carl Jacobsens Vej 6-10;Valby;2500;55.6545416;12.5155521
DK 6506 EF;Undergroundkitchen, engros;Victoriagade 40;Odense;5000;55.4137990;10.3885260
DK 6507 EF;Kildegården, Centralkøkken og Café;Kildebakkegårds Alle 165;Søborg;2860;55.7419030;12.5016760
DK 6508 EF;Bosoyregaard Dyr ApS;Dønnevældevej 115;Græsted;3230;56.0496990;12.2512420
DK 6509 EF;Skjulhøjgård, Centralkøkkenet;Ålekistevej 226;Vanløse;2720;55.6960750;12.4796940
DK 6510 EF;FN 462 Jeanne ApS;Rughaven 7A;Strandby;9970;57.5004370;10.4892870
DK 6514 EF;BÄKO ApS;Visherredsvej 12;Padborg;6330;54.8341400;9.3587000
DK 6518 EF;Børnehusene Humlebæk, Frugthaven Børnehave / Frugthaven Vuggestue;Baunebjergvej 550;Humlebæk;3050;55.9598600;12.5170740
DK 6523 EF;Simply Cooking I Kantine;Litauen Alle 6;Taastrup;2630;55.6383790;12.2460380
DK 6524 EF;Nordic Kingfish Hanstholm, Sashimi Royal;Nordre Strandvej 62-66;Hanstholm;7730;57.1229090;8.6255696
DK 6533 EF;Condi ApS;Roskildevej 30;Albertslund;2620;55.6634270;12.3577770
DK 6534 EF;Storstrøms Fængsel Produktionskøkken;Blichersvej 1;Nørre Alslev;4840;54.8869970;11.9192340
DK 6536 EF;Pilehuset, Køkken ved festsalen;Bystævneparken 24;Brønshøj;2700;55.7156580;12.4725000
DK 6538 EF;Søtofte Gårdmejeri;Søtoftevej 74;Ringsted;4100;55.5130430;11.6884230
DK 6539 EF;KOKKEKOMPAGNIET ApS;Hesselly 9;Kolding;6000;55.5400480;9.4886920
DK 6542 EF;Chrisfish Danmark A/S;Langerak 45;Frederikshavn;9900;57.4415310;10.5438410
DK 6544 EF;Fiskbæk Gårdbutik A.M.B.A, ved Gråsten Landbrugsskole;Fiskbækvej 15;Gråsten;6300;54.9390860;9.6017370
DK 654481 EF;Tjørnemosegård, Jens Fjordhøj;Kostervej 51;Stege;4780;54.9668390;12.2345590
DK 6546 EF;Capri Import ApS;Ribevej 6;Randers;8940;56.4367890;10.0487950
DK 6548 EF;KYST ApS;Kai Lindbergs Gade 37;Hanstholm;7730;57.1202740;8.6033730
DK 6549 EF;LANDBRUG VITTENBJERGGÅRD V/JØRGEN HEGGELUND, Ægpakkeri;Ejbyvej 105;Bjæverskov;4632;55.4759030;12.0728570
DK 6555 EF;Ingeborggården , Centralkøkken;Troels-Lunds Vej 27A;Frederiksberg;2000;55.6747360;12.4987240
DK 6557 EF;Mobrogaard Ægpakkeri;Kildevej 1B;Helsinge;3200;56.0051580;12.2438250
DK 6560 EF;CaterCorp ApS;Porsborgparken 7;Støvring;9530;56.8899260;9.8159340
DK 6560 EF;CaterCorp ApS;Hobrovej 799;Svenstrup;9230;56.9680110;9.8557630
DK 6562 EF;Centralkøkkenet Klostergårdens Plejehjem;Strandvejen 91C;København;2100;55.7215520;12.5766930
DK 6564 EF;Esbjerg Kommune, Afd. Ny Bøndergårdsvej;Ved Skoven 41;Esbjerg;6700;55.4798380;8.4406190
DK 6565 EF;GOLDEN FOODS ApS;Nyager 4;Brøndby;2605;55.6477040;12.3855860
DK 6566 EF;Meyers Køkken Hovedkøkken;Hedegaardsvej 88;København;2300;55.6459320;12.6421480
DK 6567 EF;Hallegaard Pølsemageri og Gårdbutik, Slagteri;Aspevej 3;Østermarie;3751;55.1173650;15.0603800
DK 6568 EF;Advanced Nordic Nutrition ApS;Rybergsvej 1;Ebberup;5631;55.2446830;9.9656180
DK 6569 EF;Leziz Food ApS;Broenge 1;Ishøj;2635;55.6186440;12.3192720
DK 6573 EF;Jespers Torvekøkken ApS;Vandtårnsvej 75;Søborg;2860;55.7357990;12.4844060
DK 6574 EF;Råde Fjerkræfarm, Slagteri;Raade Bygade 21;Haderslev;6100;55.2475150;9.6827610
DK 6575 EF;Søgaard Kød, Slagteri;Ørstedvej 35;Sommersted;6560;55.3759170;9.2597820
DK 6577 EF;Omsorgscentret Egegården, Centralkøkken;Klausdalsbrovej 213, Egegård Distrikt;Søborg;2860;55.7445960;12.4661040
DK 6581 EF;MIB Vejle ApS;Lysholt Allé 3;Vejle;7100;55.7335280;9.5828290
DK 6581 EF;SERWIZ Dandy Food Innovation House;Lysholt Allé 3;Vejle;7100;55.7335280;9.5828290
DK 6585 EF;Lunch Club ApS;Avedøreholmen 96;Hvidovre;2650;55.6063720;12.4666490
DK 6587 EF;VM Konference;Harald Jensens Vej 9;Aalborg;9000;57.0514260;9.8991460
DK 6588 EF;Jespers Torvekøkken Nordjylland ApS;Kristinevej 2c;Aalborg;9000;57.0357050;9.9646300
DK 6591 EF;Ispirazione;Johann Gutenbergs Vej 8;Aarhus;8200;56.2046030;10.1863430
DK 6595 EF;SWEETKITCHEN ENGROS ApS;Sortevej 8;Hornslet;8543;56.3063120;10.3123760
DK 6597 EF;Nørresundby Rederi & Shipping af 2017 A/S M/V ULLA;Østre Havnegade 18, st tv;Aalborg;9000;57.0476270;9.9385220
DK 6600 EF;Kisbæk Gårdmælk ApS;Kisbækvej 1;Løgumkloster;6240;55.0726840;9.0216490
DK 6601 EF;Urtegaarden ApS;Aldershvilevej 1;Allingåbro;8961;56.4864150;10.4217320
DK 6603 EF;Techcollege Slagteri, Slagteri;Struervej 70;Aalborg;9220;57.0379360;9.9827070
DK 6604 EF;Vester Krogsgaard, Lagerhotel;Stenbjergvej 44;Snedsted;7752;56.8973970;8.4589770
DK 6605 EF;Arla Foods amba Hoco , Engroslager, Jens Hvidbergs Vej 11;Jens Hvidbergs Vej 11;Holstebro;7500;56.3695060;8.6434750
DK 6611 EF;Vrøgum Vildt, Slagteri;Hedelundvej 9 B;Oksbøl;6840;55.6549410;8.2933970
DK 6614 EF;Meyers Køkken Aarhus;Sletvej 34;Tranbjerg;8310;56.1059440;10.1371050
DK 6616 EF;Regionshospitalet Gødstrup, Produktionskøkken;Kapelvej 5;Herning;7400;56.1553200;8.8866000
DK 6617 EF;KFT Jylland, Lager KBH;Jernholmen 40;Hvidovre;2650;55.6075090;12.4881300
DK 6620 EF;Spis godt ApS;Oceanvej 13, st;Aarhus;8000;56.1423468;10.2277775
DK 6621 EF;Meyers Festcatering;Kattegatvej 53;Nordhavn;2150;55.7225790;12.6083250
DK 6622 EF;Simons Diner Transportable ApS, Engros;Thomas Olesen Løkkens Vej 2;Aalborg;9200;57.0099670;9.8859310
DK 6624 EF;Feldskov Have, Æggepakkeri;Feldskovvej 40;Sorø;4180;55.4196920;11.5428300
DK 662496 EF;Klelund ApS;Agerbækvej 4 N;Hovborg;6682;55.5953865;8.8994885
DK 6626 EF;Skagen Smokehouse;Fabriksvej 1;Skagen;9990;57.7221690;10.5975020
DK 6627 EF;Solsikken;Fortevej 16;Horsens;8700;55.8756110;9.9203970
DK 6629 EF;Stensbølgård Ægpakkeri;Smedevej 18;Kirke Hyllinge;4070;55.7104570;11.8709990
DK 6630 EF;Gourmiddag;Sønderskovvej 15;Hørning;8362;56.0788670;10.0283640
DK 6631 EF;Vesterborg vildt og fjerkræslagteri , Slagteri;Gallemosevej 6;Vesterborg;4953;54.8445380;11.3072770
DK 6632 EF;BAS Food ApS;Aage Grams Vej 1;Vojens;6500;55.2421880;9.2985660
DK 6634 EF;Arla Foods Ingredients Group P/S, Danmark Protein, Engroslager;HI-Park 447;Herning;7400;56.1328890;9.0993570
DK 6635 EF;Plejecentret Baldersbo, Køkken;Charlotteager 7;Hedehusene;2640;55.6494440;12.2095680
DK 6636 EF;Seerupgaard Ægpakkeri;Fælledvej 120;Dragør;2791;55.5818710;12.6233970
DK 6637 EF;Sengeløse Plejecenter, Centralkøkken;Landsbygaden 4;Taastrup;2630;55.6795990;12.2599850
DK 6639 EF;Fuco & Giano Import;Njalsgade 23;København;2300;55.6661650;12.5816170
DK 6640 EF;MADHYTTEN ApS;Gummersmarkvej 7A;Bjæverskov;4632;55.4516480;11.9983330
DK 6642 EF;Ørestad Plejecenter, Centralkøkken;Asger Jorns Allé 5;København;2300;55.6193280;12.5736190
DK 6643 EF;Søften v/ Jespers Torvekøkken ApS;Rho 16;Hinnerup;8382;56.2377710;10.1024510
DK 6645 EF;Inter Dairy Food ApS;Dalager 9;Brøndby;2605;55.6449350;12.3851280
DK 6646 EF;Leon`s Ø Fisk v/Leon Mikkelsen;Ilkjæret 18;Erslev;7950;56.8398620;8.7382890
DK 6647 EF;Nordic Catering ApS;Kirsten Walthers Vej 5;Valby;2500;55.6584040;12.5131330
DK 6649 EF;La Prosciutteria Engros aps;Stensvang Allé 4;Brørup;6650;55.5025060;9.0196910
DK 6650 EF;Corporate Cooking ApS;Grønnedalsvej 14;Skanderborg;8660;56.0501020;9.9591130
DK 6651 EF;Madværftet ApS, Engros;Vejlby Centervej 51;Risskov;8240;56.1932610;10.2080010
DK 6651 EF;Madværftet, Engros;Kirkebakken 4;Beder;8330;56.0587590;10.2054300
DK 6653 EF;Madservice Hyrdehøj;Hyrdehøj Stræde 2;Roskilde;4000;55.6337390;12.0529350
DK 6654 EF;Lyksvad Caviar ApS;Ødis Kroge Vej 4;Vamdrup;6580;55.4071480;9.4033850
DK 6655 EF;Aamanns Køkken;Refshalevej 163A;København;1432;55.6919290;12.6120180
DK 6657 EF;Nordsjællands Hospital - Frederikssund, Centralkøkken;Frederikssundsvej 30;Frederikssund;3600;55.8488010;12.0852470
DK 6660 EF;Danish Crown A/S;Scandiavej 5;Låsby;8670;56.1503250;9.8248660
DK 6661 EF;Lalala;Strandgade 71;København;1401;55.6767450;12.5946980
DK 6666 EF;Yazzys Administration;Blækhatten 3b;Odense;5220;55.3689850;10.4636830
DK 6667 EF;United Group Manufacturing A/S;Ferrarivej 12;Vejle;7100;55.6726800;9.5922390
DK 6669 EF;ZBC Pølsemageri;Maglegårdsvej 8;Roskilde;4000;55.6280650;12.0779370
DK 6670 EF;Grambogård, Slagteri;Ellehaven 55;Tommerup;5690;55.3123520;10.2160030
DK 6671 EF;Fiskerøgeriet I/S;Vellingvej 55;Bryrup;8654;56.0507200;9.5268360
DK 6674 EF;OPHØRT - Ålbæk Fiskerlaug;Sdr. Havnevej 69;Ålbæk;9982;57.5924730;10.4273820
DK 6680 EF;BØNNERUP FISKERIFORENING, Kølerum;Ny Havnevej 28;Glesborg;8585;56.5338870;10.7125520
DK 6685 EF;Teglporten - centralkøkken;Teglporten 11;Birkerød;3460;55.8399670;12.4330040
DK 6688 EF;Bølling GræsÆg v. Jens Mogensen;Egtvedvej 100;Egtved;6040;55.5832450;9.3587000
DK 6689 EF;Hals Fiskeriforening, Fælles kølelager på Lodsvej 1;Lodsvej 1;Hals;9370;56.9916380;10.3094900
DK 6690 EF;Holmegårdsparken, Centralkøkkenet;Ordrupvej 32;Charlottenlund;2920;55.7651810;12.5814610
DK 6691 EF;PROCATER ApS;Erhvervsparken 57;Fårvang;8882;56.2705790;9.7200570
DK 6692 EF;KRAGERUP & KO ApS;Ejby Industrivej 91;Glostrup;2600;55.6970700;12.4162090
DK 6694 EF;SPISERIET8000 ApS;Stationsvangen 5;Skødstrup;8541;56.2597640;10.3021370
DK 6695 EF;Kejserindens gryder & kokkeri  A/S;Herstedøstervej 27;Albertslund;2620;55.6693300;12.3704660
DK 6696 EF;Madxpressen ApS;Alsvej 21;Randers;8940;56.4273910;10.0416160
DK 6700 EF;Fredensborg Ældremad - Skovgårdens køkken;Boserupvej 601;Humlebæk;3050;55.9587460;12.5163050
DK 6702 EF;Fonden JunkFood;Betty Nansens Alle 57-61;Frederiksberg;2000;55.6698073;12.5020298
DK 6703 EF;LF Vildt og Fjerkræslagteri ApS, Slagteri;Linkøpingvej 33;Nakskov;4900;54.8234830;11.1593080
DK 6705 EF;Havfruen Fisk v/Rune Mark Olsen;Kattegatvej 69;Nordhavn;2150;55.7225200;12.6070240
DK 6709 EF;Kathrinelund Gårdbutik   Ægpakkeri;Guldagervej 50;Esbjerg;6710;55.5324350;8.3813290
DK 6710 EF;Functional Future ApS;Ellekær 14;Herlev;2730;55.7210390;12.4221560
DK 6712 EF;Odder Æg v/Martin Kjær Karmisholt, Ægpakkeri;Ulvskovvej 123;Odder;8300;55.9763660;10.0916690
DK 6716 EF;Egeskovgaard, Ægpakkeri;Lebølvej 35;Sydals;6470;54.9064110;9.9603480
DK 6717 EF;Arla Foods amba Esbjerg Færdigvarelager (ekstern);Alssundvej 2-4;Esbjerg;6705;55.5067178;8.4832455
DK 6718 EF;Slagter Hejsel;Søvejen 3;Vojens;6500;55.1891360;9.3881100
DK 6719 EF;LEGO Multihuset , v/ISS Facily Services A/S;Kløvermarken 16;Billund;7190;55.7246140;9.1279920
DK 6720 EF;Compass Group DK LEGO Kløverblomsten;Kløvermarken 14;Billund;7190;55.7246770;9.1234100
DK 6720 EF;LEGO kantinen Kløverblomsten v/ISS Facility Services;Kløvermarken 14;Billund;7190;55.7246770;9.1234100
DK 6721 EF;THERMO-TRANSIT Danmark A/S;Omfartsvejen 1;Padborg;6330;54.8336390;9.3412710
DK 6722 EF;Stokmosegård;Skalkendrupvej 60;Nyborg;5800;55.3696720;10.7541600
DK 6723 EF;LYNDRUPS RENGØRING ApS;Smedebjergvej 25;Vils;7980;56.7628666;8.7291569
DK 6724 EF;DSB Depotvej v/ISS Facility Services A/S;Depotvej 12;Taastrup;2630;55.6517890;12.2859450
DK 6727 EF;HV18 Freja, v/PAU SCHRAMM;Vestervej 35;Rømø;6792;55.1710130;8.5504740
DK 6728 EF;Vores Køkken Sølund;Sølundsvej 3B;Skanderborg;8660;56.0316160;9.9224880
DK 6730 EF;Den Røde Okse Catering;Stenhuggervej 5;Esbjerg;6710;55.5097480;8.4080390
DK 6733 EF;Sole Ejendomme;Kærvej 45;Hedensted;8722;55.7711720;9.6097110
DK 6734 EF;Gilleleje Sild;Stæremosen 56;Gilleleje;3250;56.1094210;12.3222450
DK 6738 EF;Procudan A/S;Bronzevej 1;Kolding;6000;55.5088090;9.4462480
DK 6739 EF;HARTMAN LOGISTIK ApS;Lindevej 15;Vejle;7100;55.7836840;9.5778320
DK 6740 EF;Royal Nyborg Smokehouse;Lundsager 10;Ullerslev;5540;55.3597500;10.6662520
DK 6743 EF;Fam. Christoffersens gårdbutik;Teglværksvej 24;Næstved;4700;55.2214760;11.6035460
DK 6745 EF;Madklubben Catering ApS;Smedeholm 15;Herlev;2730;55.7223930;12.4205400
DK 6748 EF;City Catering ApS;Buddingevej 201B;Søborg;2860;55.7510860;12.4986900
DK 6750 EF;Color Line Danmarks A/S - Lageret;Niels Juelsvej 2-4;Hirtshals;9850;57.5862705;9.9847962
DK 6751 EF;COLOR LINE DANMARK A/S;Niels Juelsvej 45;Hirtshals;9850;57.5855590;9.9896150
DK 6752 EF;BASF A/S;Malmparken 5;Ballerup;2750;55.7254160;12.3865030
DK 6753 EF;Snap Pack A/S;Snaptunvej 59A;Juelsminde;7130;55.8202350;10.0371320
DK 6755 EF;Chr. Hansen A/S;Jernholmen 1-27;Hvidovre;2650;55.6088063;12.4897148
DK 6757 EF;Dabba Aps;Stadion Allé 70;Aarhus;8000;56.1321770;10.1937400
DK 6758 EF;Roskilde Tekniske Skole;Ledreborg Alle 50;Roskilde;4000;55.6196060;12.0286640
DK 6762 EF;Pico Pizza Production ApS;Struenseegade 9;København;2200;55.6868560;12.5504790
DK 6763 EF;DKK Engros;Roholmsvej 17L;Albertslund;2620;55.6677400;12.3592890
DK 6764 EF;Copenhagen Company, Centralkøkkenet;Kirkegårdsvej 25 B;København;2300;55.6581490;12.6122560
DK 6767 EF;SKAT_Kratbjerg 236;Kratbjerg 236;Fredensborg;3480;55.9672080;12.3889710
DK 6768 EF;Rosenborgcentret;Rosengade 1;København;1309;55.6870600;12.5839760
DK 6769 EF;Møllebakkegaard ægpakkeri, Æggepakkeri;Præstetoften 3;Mern;4735;55.0289290;12.0196350
DK 6771 EF;Frokost.menu ApS;Solnavej 65;Søborg;2860;55.7446580;12.5066880
DK 6772 EF;Royal-Skagen ApS;Jennetvej 312;Ålbæk;9982;57.5671410;10.3685190
DK 6775 EF;Finn Hansen, Slagteri;Skodsbølvej 71;Broager;6310;54.9007320;9.6503420
DK 6777 EF;Intern Service Kantine CELF;C. E. Christiansens Vej 12;Maribo;4930;54.7790640;11.5045190
DK 6778 EF;Orkla Care A/S;Industrigrenen 10-19;Ishøj;2635;55.6193800;12.3319358
DK 6781 EF;MONDRUPS KØKKEN ApS;Strandvejen 34, st tv;Hellerup;2900;55.7223240;12.5778200
DK 6782 EF;Rixgaarden - æggepakkeri;Gjandrup Byvej 9;Randers;8920;56.4556850;9.8911580
DK 6785 EF;CAMETTE ApS, Kosttilskud;Lillebæltsvej 47;Esbjerg;6715;55.5068750;8.4596850
DK 6786 EF;Birthesminde Salg ApS;Tempelvej 14;Vipperød;4390;55.6722210;11.7750520
DK 6787 EF;Frokostplus;Lilleringvej 14 A;Harlev;8462;56.1510220;9.9940460
DK 6789 EF;Panenka;Frederiksgade 35, st;Aarhus;8000;56.1552920;10.2053430
DK 6790 EF;Per Aarsleff, Autoriseret;Hasselager Allé 5;Viby;8260;56.1103500;10.1190200
DK 6791 EF;L 120 Linette;Havnegade 62;Thyborøn;7680;56.7017570;8.2160600
DK 6792 EF;Reduced ApS;Kattegatvej 45;Nordhavn;2150;55.7220360;12.6068040
DK 6794 EF;Korslund;Randersvej 5;Rønde;8410;56.3158580;10.4256260
DK 6795 EF;Just Seafood ApS;Kai Lindbergs Gade 44;Hanstholm;7730;57.1201920;8.6021190
DK 6795 EF;Just Seafood ApS;Kai Lindbergs Gade 41;Hanstholm;7730;57.1199920;8.6024820
DK 6796 EF;Mezina A/S, Kosttilskud;Energivej 4;Esbjerg;6700;55.4650720;8.4988950
DK 6797 EF;BIOSYM A/S;Lene Haus Vej 25;Ikast;7430;56.1170020;9.1456460
DK 6798 EF;Kokærgård Ægpakkeri;Kokærvej 90;Christiansfeld;6070;55.3190450;9.4651790
DK 6799 EF;IFT Denmark ApS, Stade 2028;Litauen Alle 13 2028;Taastrup;2630;55.6522136;12.2920490
DK 6801 EF;Eskeholm, Ægpakkeri;Mellerup Bygade 2;Bolderslev;6392;55.0060150;9.3016380
DK 6802 EF;JK SALATER & DRESSINGER APS;Slagterboderne 25;København;1716;55.6686480;12.5593420
DK 6803 EF;DeViKa Kantinen Snorrebakken;Snorrebakken 66;Rønne;3700;55.1082570;14.7450730
DK 6804 EF;Lille Dyrgaard Madhus & Gårdbutik;Ogstrupgårdsvej 13B;Hjortshøj;8530;56.3194620;10.2155010
DK 6806 EF;Det Gode Køkken;Vesterbo 2;Holstebro;7500;56.3613860;8.6099190
DK 6807 EF;Smagssans A/S;Vibeholms Allé 20;Brøndby;2605;55.6656050;12.4192180
DK 6809 EF;Fjord Logistics ApS;Industrivej 26B;Padborg;6330;54.8369120;9.3441780
DK 6810 EF;NA Halal Food ApS - OPHØRT, Slagteri;Månevej 7;Slangerup;3550;55.8458440;12.1948260
DK 6810 EF;Meat & More ApS, Slagteri;Månevej 7;Slangerup;3550;55.8458440;12.1948260
DK 6811 EF;Hedensted Kommune, Kantinen;Niels Espes Vej 8;Hedensted;8722;55.7677740;9.6970060
DK 6812 EF;B. Lunch ApS Køkken;Betonvej 10;Roskilde;4000;55.6452770;12.1248790
DK 6813 EF;Saxenhøj Cafeteria;Nørrevang 24;Sakskøbing;4990;54.8033450;11.6290210
DK 6814 EF;Hedensted Kommune, Kantine i Juelsminde;Tofteskovvej 4;Juelsminde;7130;55.7086120;9.9883090
DK 6815 EF;The Cantina Skødstrup;Skovlundvej 12;Skødstrup;8541;56.2504040;10.3179819
DK 6816 EF;DII Bakketoppen;Bjørnshøjvej 1C;Trige;8380;56.2527230;10.1501440
DK 6817 EF;Ældrecenter, Sydvestvej, modtagerkøkken;Sydvestvej 10;Glostrup;2600;55.6635590;12.3951390
