13083,13083,"fruits, légumes, légumineuses et oléagineux",fruits,"Goyave, pulpe, crue","Guava, pulp, raw"
13085,13085,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme Canada, pulpe, crue","Apple, Canada, pulp, raw"
13089,13089,"fruits, légumes, légumineuses et oléagineux",fruits,"Banane, pulpe, sèche","Banana, pulp, dried"
13100,13100,"fruits, légumes, légumineuses et oléagineux",fruits,"Prune, crue","Plum, raw"
13107,13107,"fruits, légumes, légumineuses et oléagineux",fruits,"Poire, pulpe, crue","Pear, peeled, raw"
13108,13108,"fruits, légumes, légumineuses et oléagineux",fruits,"Compote, tout type de fruits","Fruits compote, miscellaneous"
13109,13109,"fruits, légumes, légumineuses et oléagineux",fruits,"Compote, tout type de fruits, allégée en sucres","Fruits compote, miscellaneous, reduced sugar"
13110,13110,"fruits, légumes, légumineuses et oléagineux",fruits,"Griotte, crue","Morello cherry, raw"
13111,13111,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme, sèche","Apple, dried"
13112,13112,"fruits, légumes, légumineuses et oléagineux",fruits,"Raisin, cru","Grape, raw"
13113,13113,"fruits, légumes, légumineuses et oléagineux",fruits,"Canneberge ou cranberry, crue","Cranberry, raw"
13118,13118,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche, sèche","Peach, dried"
13125,13125,"fruits, légumes, légumineuses et oléagineux",fruits,"Citron, zeste, cru","Lemon zest, raw"
13126,13126,"fruits, légumes, légumineuses et oléagineux",fruits,"Sureau, baie, crue","Elderberry, berries, raw"
13129,13129,"fruits, légumes, légumineuses et oléagineux",fruits,"Compote, tout type de fruits, allégée en sucres, rayon frais","Fruits compote, miscellaneous, reduced sugar, refrigerated"
13132,13132,"fruits, légumes, légumineuses et oléagineux",fruits,"Myrtille, surgelée, crue","Blueberry, frozen, raw"
13134,13134,"fruits, légumes, légumineuses et oléagineux",fruits,"Salade de fruits, crue","Fruit salad, raw"
13136,13136,"fruits, légumes, légumineuses et oléagineux",fruits,"Framboise, surgelée, crue","Raspberry, frozen, raw"
13147,13147,"aides culinaires et ingrédients divers",condiments,"Olives vertes, fourrées ou farcies (anchois, poivrons, etc.)","Olive, green, stuffed (anchovy, sweet peppers, etc…)"
13150,13150,"fruits, légumes, légumineuses et oléagineux",fruits,"Mûre (de ronce), surgelée, crue","Blackberry, frozen, raw"
13152,13152,"fruits, légumes, légumineuses et oléagineux",fruits,"Dessert de fruits, tout type de fruits (en taux de sucres : compotes allégées en sucres < desserts de fruits < compotes allégée)","Fruits dessert, all types (fruits dessert's sugar content is less than fruits compote but more than fruits compote reduced sugar)"
13153,13153,"fruits, légumes, légumineuses et oléagineux",fruits,"Purée de fruits, tout type de fruits, type ""compote sans sucres ajoutés""","Fruits puree, without sugar added"
13157,13157,"aliments infantiles","desserts infantiles","Petit pot fruit avec banane pour bébé","Baby food jar with banana"
13158,13158,"aliments infantiles","desserts infantiles","Petit pot fruit sans banane pour bébé","Baby food jar without banana"
13159,13159,"aliments infantiles","laits et boissons infantiles","Boisson aux fruits pour bébé dès 4/6mois","Fruit-based beverage for baby from 4/6 months"
13161,13161,"aliments infantiles","laits et boissons infantiles","Boisson infantile céréales lactées aux légumes pour dîner dès 4/6 mois","Dairy cereal-based beverage with vegetables for baby's dinner from 4/6 months"
13162,13162,"aliments infantiles","laits et boissons infantiles","Boisson infantile céréales lactées aux fruits pour le goûter dès 4/6 mois","Dairy cereal-based beverage with fruits for baby's snack from 4/6 months"
13163,13163,"aliments infantiles","laits et boissons infantiles","Boisson infantile céréales lactées pour le petit déjeuner dès 4/6 mois","Dairy cereal-based beverage for baby's breakfast from 4/6 months"
13164,13164,"aliments infantiles","desserts infantiles","Dessert lacté infantile type crème dessert","Dairy dessert for baby, custard type"
13165,13165,"aliments infantiles","desserts infantiles","Dessert lacté infantile au riz ou à la semoule","Dairy dessert for baby, with rice or semolina"
13166,13166,"aliments infantiles","desserts infantiles","Dessert lacté infantile nature sucré ou aux fruits","Dairy dessert for baby, plain with sugar or with fruits"
13167,13167,"aliments infantiles","céréales et biscuits infantiles","Céréales instantanées, poudre à reconstituer, dès 4/6 mois","Instant cereal (powder to be reconstituted) for baby from 4/6 months"
13168,13168,"aliments infantiles","céréales et biscuits infantiles","Céréales instantanées, poudre à reconstituer, dès 6 mois","Instant cereal (powder to be reconstituted) for baby from 6 months"
13169,13169,"aliments infantiles","laits et boissons infantiles","Boisson infantile céréales lactées pour le petit déjeuner dès 8/9 mois","Dairy cereal-based beverage for baby's breakfast from 8/9 months"
13170,13170,"aliments infantiles","laits et boissons infantiles","Boisson infantile céréales lactées pour le petit déjeuner dès 12 mois","Dairy cereal-based beverage for baby's breakfast from 12 months"
13173,13173,"aliments infantiles","laits et boissons infantiles","Boisson infantile céréales lactées pour le petit déjeuner","Dairy cereal-based beverage for baby's breakfast"
13175,13175,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme, pulpe, rôtie/cuite au four","Apple, pulp, roasted/baked"
13176,13176,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme, pulpe, bouillie/cuite à l'eau","Apples, raw, without skin, cooked, boiled/cooked in water"
13179,13179,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomelo (dit Pamplemousse) jaune, pulpe, cru","Grapefruit, yellow, pulp, raw"
13180,13180,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomelo (dit Pamplemousse) rose, pulpe, cru","Grapefruit, red or pink, pulp, raw"
13549,13549,"fruits, légumes, légumineuses et oléagineux",fruits,"Kumquat, sans pépin, cru","Kumquat, without pips, raw"
13614,13614,"fruits, légumes, légumineuses et oléagineux",fruits,"Pamplemousse chinois, pulpe, cru","Pummelo, pulp, raw"
13620,13620,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme Golden, pulpe et peau, crue","Apple, var. Golden, pulp and skin, raw"
13706,13706,"fruits, légumes, légumineuses et oléagineux",fruits,"Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, égoutté","Fruit cocktail or salad, canned in syrup, drained"
13707,13707,"fruits, légumes, légumineuses et oléagineux",fruits,"Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, non égoutté","Fruit cocktail or salad, canned in syrup, not drained"
13708,13708,"fruits, légumes, légumineuses et oléagineux",fruits,"Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, égoutté","Fruit cocktail or salad, canned in light syrup, drained"
13709,13709,"fruits, légumes, légumineuses et oléagineux",fruits,"Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, non égoutté","Fruit cocktail or salad, canned in light syrup, not drained"
13712,13712,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop léger, appertisé, égoutté","Apricot, canned in light syrup, drained"
13713,13713,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop léger, appertisé, non égoutté","Apricot, canned in light syrup, not drained"
13714,13714,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop, appertisé, égoutté","Apricot, in syrup, canned, drained"
13715,13715,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop, appertisé, non égoutté","Apricot, in syrup, canned, not drained"
13716,13716,"fruits, légumes, légumineuses et oléagineux",fruits,"Ananas au sirop et jus d'ananas, appertisé, égoutté","Pineapple, in pineapple juice and syrup, canned, drained"
13717,13717,"fruits, légumes, légumineuses et oléagineux",fruits,"Ananas au sirop et jus d'ananas, appertisé, non égoutté","Pineapple, in pineapple juice and syrup, canned, not drained"
13718,13718,"fruits, légumes, légumineuses et oléagineux",fruits,"Ananas au sirop léger, appertisé, égoutté","Pineapple, in light syrup, canned, drained"
13719,13719,"fruits, légumes, légumineuses et oléagineux",fruits,"Ananas au sirop léger, appertisé, non égoutté","Pineapple, in light syrup, canned, not drained"
13730,13730,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche au sirop léger, appertisée, égouttée","Peach, canned in light syrup, drained"
13731,13731,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche au sirop léger, appertisée, non égouttée","Peach, canned in light syrup, not drained"
13735,13735,"fruits, légumes, légumineuses et oléagineux",fruits,"Poire au sirop léger, appertisée, non égouttée","Pear, canned in light syrup, not drained"
13742,13742,"fruits, légumes, légumineuses et oléagineux",fruits,"Melon miel ou melon honeydew, pulpe, cru","Melon, honeydew, pulp, raw"
13997,13997,"fruits, légumes, légumineuses et oléagineux",fruits,"Fruits rouges, crus (framboises, fraises, groseilles, cassis)","Red berries (raspberries, strawberries, red currants, black currants) , raw"
15000,15000,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Amande (avec peau)","Almond, (with peel)"
15001,15001,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Cacahuète ou Arachide",Peanut
15002,15002,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Cacahuète, grillée, salée","Peanut, grilled, salted"
15004,15004,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",Noisette,Hazelnut
15005,15005,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix, séchée, cerneaux","Walnut, dried, husked"
15006,15006,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de coco, amande mûre, fraîche","Coconut, ripe kernel, fresh"
15007,15007,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de coco, amande, sèche","Coconut, kernel, dried"
15008,15008,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix du Brésil","Brazil nut"
15009,15009,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pistache, grillée, salée","Pistachio nut, grilled, salted"
15010,15010,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Sésame, graine","Sesame seed"
15011,15011,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Tournesol, graine","Sunflower seed"
15013,15013,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Crème de marrons","Chestnut cream"
15014,15014,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de coco, amande immature, fraîche","Coconut, immature kernel, fresh"
15016,15016,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Crème de marrons vanillée, appertisée","Chestnut cream, vanilla flavoured, canned"
15018,15018,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines salées et raisins secs","Mix of salted grains/nuts and raisins"
15019,15019,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de cajou, grillée, salée","Cashew nut, grilled, salted"
15020,15020,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Châtaigne, bouillie/cuite à l'eau","Chestnut, boiled/cooked in water"
15021,15021,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Châtaigne, grillée","Chestnut, grilled"
15023,15023,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix, fraîche","Walnut, fresh"
15024,15024,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Châtaigne, crue","Chestnut, raw"
15025,15025,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pignon de pin","Pine nuts"
15026,15026,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de pécan","Pecan nut"
15027,15027,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de macadamia","Macadamia nut"
15028,15028,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Cucurbitacées, graine","Cucurbitacea, seed"
15029,15029,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Luzerne, graine germée","Alfalfa seeds, sprouted, raw"
15032,15032,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Luzerne, graine","Alphalfa seeds, raw"
15033,15033,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noisette grillée","Hazelnut, grilled"
15034,15034,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Lin, graine",Flaxseed
15035,15035,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Sésame, graine décortiquée","Sesame seed, husked"
15037,15037,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Cacahuète, grillée","Peanut, grilled"
15038,15038,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Sésame, grillé, graine décortiquée","Sesame seed, grilled, husked"
15039,15039,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Châtaigne ou Marron, appertisé","Chestnut, canned"
15041,15041,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Amande, mondée, émondée ou blanchie","Almond, peeled, unpeeled or blanched"
15042,15042,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Amande, grillée, salée","Almond, grilled, salted"
15043,15043,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de macadamia, grillée, salée","Macadamia nut, grilled, salted"
15044,15044,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pistache, grillée","Pistachio nut, grilled"
15045,15045,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Tournesol, graine, grillé, salé","Sunflower seed, grilled, salted"
15046,15046,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de pécan, salées","Pecan nut, salted"
15047,15047,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Chia, graine, séchée","Seeds, chia, dried"
15048,15048,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et fruits séchés","Mix of unsalted grains/nuts and dried fruit"
15049,15049,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et raisins secs","Mix of unsalted grains/nuts and raisins"
15050,15050,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noisette grillée, salée","Hazelnut, grilled, salted"
15052,15052,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Lin, brun, graine","Flaxseed, brown"
15201,15201,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pâte d'amande, préemballée","Almond paste or marzipan, prepacked"
15202,15202,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Beurre de cacahuète ou Pâte d'arachide","Peanut butter or peanut paste"
15203,15203,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Tahin ou Purée de sésame","Tahini (sesame paste)"
16030,16030,"matières grasses","huiles et graisses végétales","Beurre de cacao","Cocoa butter"
16080,16080,"matières grasses","huiles et graisses végétales","Matière grasse ou graisse végétale solide (type margarine) pour friture","Solid vegetable fat (margarine type), for frying"
16128,16128,"matières grasses","huiles et graisses végétales","Huile pour friture, sans précision","Frying oil"
16129,16129,"matières grasses","huiles et graisses végétales","Huile de palme, sans précision","Palm oil"
16150,16150,"matières grasses","huiles et graisses végétales","Huile de palme raffinée","Palm oil, refined"
16400,16400,"matières grasses",beurres,"Beurre à 82% MG, doux","Butter, 82% fat, unsalted"
16401,16401,"matières grasses",beurres,"Huile de beurre ou Beurre concentré","Butter oil or concentrated butter"
16402,16402,"matières grasses",beurres,"Beurre à 80% MG, demi-sel","Butter, 80% fat, lightly salted"
16403,16403,"matières grasses",beurres,"Beurre à 80% MG, salé","Butter, 80% fat, salted"
16404,16404,"matières grasses",beurres,"Beurre à 82% MG, doux, tendre","Butter, 82% fat, unsalted, easy-to-spread"
16410,16410,"matières grasses",beurres,"Beurre à 60-62% MG, à teneur réduite en matière grasse, doux","Butter, 60-62% fat, light, unsalted"
16411,16411,"matières grasses",beurres,"Beurre à 60-62% MG, à teneur réduite en matière grasse, demi-sel","Butter, 60-62% fat, light, lightly salted"
16415,16415,"matières grasses",beurres,"Beurre à 39-41% MG, léger, doux","Butter, light, 39-41% fat, unsalted"
16520,16520,"matières grasses","autres matières grasses",Saindoux,"Lard or pork fat"
16530,16530,"matières grasses","autres matières grasses","Lard gras, cru","Pork fat, raw"
16540,16540,"matières grasses","autres matières grasses","Graisse de poulet","Chicken fat"
16550,16550,"matières grasses","autres matières grasses","Graisse de canard","Duck fat"
16560,16560,"matières grasses","autres matières grasses","Graisse d'oie","Goose fat"
16570,16570,"matières grasses","autres matières grasses","Graisse de dinde","Turkey fat"
16614,16614,"matières grasses",margarines,"Matière grasse végétale (type margarine) à 80% MG, salé","Vegetable fat (like margarine), 80% fat, salted"
16615,16615,"matières grasses",margarines,"Matière grasse végétale ou margarine, 80% MG, doux","Vegetable fat (margarine type), 80% fat, unsalted"
16616,16616,"matières grasses",margarines,"Matière grasse végétale (type margarine) à 70% MG, doux","Vegetable fat (margarine type), 70% fat, unsalted"
16654,16654,"matières grasses",margarines,"Matière grasse végétale (type margarine) à 60% de MG, allégée, au tournesol, doux","Vegetable fat (margarine type), 60% fat, unsalted, sunflowerseed"
16712,16712,"matières grasses",beurres,"Matière grasse laitière à 25% MG, légère, ""à tartiner"", doux","Dairy fat 25% fat, light, spreadable, unsalted"
16713,16713,"matières grasses",beurres,"Matière grasse laitière à 20% MG, légère, ""à tartiner"", doux","Dairy fat 20% fat, light, spreadable, unsalted"
16733,16733,"matières grasses",margarines,"Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, doux","Vegetable fat (margarine type), spreadable, 30-40% fat, light, unsalted"
16734,16734,"matières grasses",margarines,"Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, demi-sel","Vegetable fat (margarine type), spreadable, 30-40% fat, light, lightly salted"
16736,16736,"matières grasses",margarines,"Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, doux, riche en oméga 3","Vegetable fat (margarine type), spreadable, 30-40% fat, light, unsalted, rich in omega 3"
16737,16737,"matières grasses",margarines,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, riche en oméga 3","Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted, rich in omega 3"
16738,16738,"matières grasses",margarines,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, demi-sel","Vegetable fat (margarine type), 50-63% fat, light, lightly salted"
16739,16739,"matières grasses",margarines,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, aux esters de stérol végétal","Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted, with plant sterols esters"
16740,16740,"matières grasses",margarines,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, demi-sel, riche en oméga 3","Vegetable fat (margarine type), spreadable, 50-63% fat, light, lightly salted, rich in omega 3"
16741,16741,"matières grasses",margarines,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux","Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted"
16742,16742,"matières grasses",margarines,"Matière grasse végétale (type margarine) à 30-40% MG, légère, demi-sel, aux esters de stérol végétal","Vegetable fat (margarine type), spreadable, 30-40% fat, light, lightly salted, with plant sterols esters"
16743,16743,"matières grasses",margarines,"Matière grasse mélangée (végétale et laitière) à 50-63% MG","Blended fat (vegetable and animal origins), 50-63% fat"
16744,16744,"matières grasses",margarines,"Matière grasse mélangée (végétale et laitière) à 50-63% MG, demi-sel","Blended fat (vegetable and animal origins), 50-63% fat, lightly salted"
16745,16745,"matières grasses",margarines,"Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG","Blended fat (vegetable and animal origins), spreadable, 30-40% fat"
16746,16746,"matières grasses",margarines,"Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG, demi-sel","Blended fat (vegetable and animal origins), spreadable, 30-40% fat, lightly salted"
17040,17040,"matières grasses","huiles et graisses végétales","Huile d'arachide","Peanut oil"
17100,17100,"matières grasses","huiles et graisses végétales","Huile d'avocat","Avocado oil"
17130,17130,"matières grasses","huiles et graisses végétales","Huile de colza","Rapeseed oil"
17170,17170,"matières grasses","huiles et graisses végétales","Huile de coton","Cottonseed oil"
17180,17180,"matières grasses","huiles et graisses végétales","Huile de lin","Linseed oil"
17190,17190,"matières grasses","huiles et graisses végétales","Huile de maïs","Maize/corn oil"
17210,17210,"matières grasses","huiles et graisses végétales","Huile de noisette","Hazelnut oil"
17270,17270,"matières grasses","huiles et graisses végétales","Huile d'olive vierge extra","Olive oil, extra virgin"
17350,17350,"matières grasses","huiles et graisses végétales","Huile de pépins de raisin","Grapeseed oil"
17400,17400,"matières grasses","huiles et graisses végétales","Huile de sésame","Sesame oil"
17420,17420,"matières grasses","huiles et graisses végétales","Huile de soja","Soy oil"
17440,17440,"matières grasses","huiles et graisses végétales","Huile de tournesol","Sunflower oil"
17630,17630,"matières grasses","huiles de poissons","Huile de foie de morue","Cod liver oil"
17640,17640,"matières grasses","huiles de poissons","Huile de sardine","Sardine oil"
17645,17645,"matières grasses","huiles de poissons","Huile de saumon","Salmon oil"
17650,17650,"matières grasses","huiles de poissons","Huile de hareng","Herring oil"
17700,17700,"matières grasses","huiles et graisses végétales","Huile combinée (mélange d'huiles)","Combined oil (blended vegetable oils)"
17701,17701,"matières grasses","huiles et graisses végétales","Huile combinée, mélange d'huile d'olive et de graines","Combined oil (mix of olive oil and seeds oil)"
18003,18003,boissons,"boissons sans alcool","Café, moulu","Coffee, ground"
18004,18004,boissons,"boissons sans alcool","Café, non instantané, non sucré, prêt à boire","Not instant coffee, without sugar, ready-to-drink"
18005,18005,boissons,"boissons sans alcool","Café, poudre soluble","Coffee, powder, instant, non rehydrated"
18010,18010,boissons,"boissons sans alcool","Limonade, sucrée","Lemonade, with sugar"
18011,18011,boissons,"boissons sans alcool","Boisson à la noix de coco, nature, préemballée","Coconut water"
18012,18012,boissons,"boissons sans alcool","Boisson à l'eau minérale ou de source, aromatisée, sucrée","Bottled water, flavoured, w sugar"
18013,18013,boissons,"boissons sans alcool","Tonic ou bitter, non sucré, avec édulcorants","Tonic drink, without sugar, with artificial sweetener(s)"
18014,18014,boissons,"boissons sans alcool","Tonic ou bitter, sucré, avec édulcorants","Tonic drink, with sugar and artificial sweetener(s)"
18015,18015,boissons,"boissons sans alcool","Boisson au thé, aromatisée, sucrée, avec édulcorants","Still soft drink with tea extract, with sugar and artificial sweetener(s)"
18016,18016,boissons,"boissons sans alcool","Limonade, sucrée, avec édulcorants","Lemonade, with sugar and artificial sweetener(s)"
18017,18017,boissons,"boissons sans alcool","Sirop à diluer, sucré","Syrup, with sugar (to be diluted)"
18018,18018,boissons,"boissons sans alcool","Cola, sucré","Cola, with sugar"
18019,18019,boissons,"boissons sans alcool","Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée","Fruit soft drink, carbonated (10-50% of fruit juice), with sugar"
18020,18020,boissons,"boissons sans alcool","Thé infusé, non sucré","Tea, brewed, without sugar"
18021,18021,boissons,"boissons sans alcool","Boisson plate aux fruits, (à moins de 10% de jus), non sucrée, avec édulcorants","Fruit soft drink, still (less than 10% of fruit juice), without sugar and with artificial sweetener(s)"
18022,18022,boissons,"boissons sans alcool","Tisane infusée, non sucrée","Infusion, brewed, without sugar"
18023,18023,boissons,"boissons sans alcool","Boisson plate aux fruits (à moins de 10% de jus), sucrée","Fruit soft drink, still (less than 10% of fruit juice), with sugar"
18026,18026,boissons,"boissons sans alcool","Boisson gazeuse, sans jus de fruit, sucrée","Soft drink, carbonated, without fruit juice, with sugar"
18028,18028,boissons,"boissons sans alcool","Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant","Bottled water, flavoured, without sugar and artificial sweeteners"
18030,18030,boissons,"boissons sans alcool","Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants","Bottled water, flavoured, without sugar and with artificial sweeteners"
18033,18033,boissons,"boissons sans alcool","Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée, avec édulcorants","Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar and artificial sweetener(s)"
18035,18035,boissons,"boissons sans alcool","Limonade, non sucrée, avec édulcorants","Lemonade, without sugar, with artificial sweetener(s)"
18037,18037,boissons,"boissons sans alcool","Cola, sucré, avec édulcorants","Cola, with sugar and artificial sweetener(s)"
18039,18039,boissons,"boissons sans alcool","Diabolo (limonade et sirop)","Lemonade with a flavoured syrup"
18041,18041,boissons,"boissons sans alcool","Lait de coco ou Crème de coco","Coconut milk or coconut cream"
18049,18049,boissons,"boissons sans alcool","Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée","Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar"
18058,18058,boissons,"boissons sans alcool","Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau","Syrup (mint, strawberries flavouredetc.), with sugar diluted in water"
18060,18060,boissons,"boissons sans alcool","Cola, non sucré, avec édulcorants","Cola, without sugar and with artificial sweetener(s)"
18065,18065,boissons,"boissons sans alcool","Boisson au thé, aromatisée, non sucrée, avec édulcorants","Still soft drink with tea extract, flavoured, without sugar and with artificial sweeteners"
18067,18067,boissons,"boissons sans alcool","Cola, sucré, sans caféine","Cola, with sugar and without caffeine"
18068,18068,boissons,"boissons sans alcool","Cola, non sucré, avec édulcorants, sans caféine","Cola, without sugar, with artificial sweetener(s) and with caffeine"
18069,18069,boissons,"boissons sans alcool","Café, décaféiné, poudre soluble","Decaffeinated coffee, powder, instant, non rehydrated"
18070,18070,boissons,"boissons sans alcool","Café décaféiné, non instantané, non sucré, prêt à boire","Decaffeinated not instant coffee, without sugar, ready-to-drink"
18071,18071,boissons,"boissons sans alcool","Café expresso, non instantané, non sucré, prêt à boire","Espresso coffee, not instant coffee, without sugar, ready-to-drink"
18072,18072,boissons,"boissons sans alcool","Café décaféiné, instantané, non sucré, prêt à boire","Decaffeinated instant coffee, without sugar, ready-to-drink"
18073,18073,boissons,"boissons sans alcool","Café, instantané, non sucré, prêt à boire","Instant coffee, without sugar, ready-to-drink"
18075,18075,boissons,"boissons sans alcool","Boisson au thé, aromatisée, sucrée","Still soft drink with tea extract, flavoured, with sugar"
18078,18078,boissons,"boissons sans alcool","Boisson gazeuse, sans jus de fruit, sucrée, avec édulcorants","Soft drink, carbonated, without fruit juice, with sugar and artificial sweetener(s)"
18100,18100,boissons,"boissons sans alcool","Cacao, non sucré, poudre soluble","Cocoa powder, without sugar, powder, instant, non rehydrated"
18101,18101,boissons,"boissons sans alcool","Poudre cacaotée ou au chocolat pour boisson, sucrée","Cocoa or chocolate powder, for beverages, with sugar, non rehydrated"
18104,18104,boissons,"boissons sans alcool","Boisson cacaotée ou au chocolat, instantanée, sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant cocoa or chocolate beverage, with sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)"
18106,18106,boissons,"boissons sans alcool","Boisson cacaotée ou au chocolat, instantanée, sucrée, enrichie en vitamines, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant cocoa or chocolate beverage, with sugar, fortified with vitamins and chemical elements, ready-to-drink (reconstituted with standard semi-skimm"
18107,18107,boissons,"boissons sans alcool","Boisson à l'amande","Almond drink not sweet, not fortified, prepacked"
18150,18150,boissons,"boissons sans alcool","Chicorée et café, poudre soluble","Mix of chicory and coffee, powder, instant, non rehydrated"
18151,18151,boissons,"boissons sans alcool","Café au lait, café crème ou cappuccino, instantané ou non, non sucré, prêt à boire","Coffee with milk or white coffee or cappuccino, instant coffee or not, without sugar, ready-to-drink"
18152,18152,boissons,"boissons sans alcool","Chicorée, poudre soluble","Chicory, powder, instant"
